time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.715496914511,0.544621635303,15.0669838086,6.25509157677,0.00613595955908,0.0,-0.734069970147,0.435343306763,4.9209109068,-0.151565691204,-0.10750302411,0.0,461.3889131059794,458.41808198440043,460.93848751141644,457.49219433557215
1.9800000000000013,-0.759661709459,0.570129601824,15.3647463817,6.246526097,6.28303633311,0.0,-0.737469315568,0.414066980644,5.00416268556,-0.144713250353,-0.10409161692,0.0,454.252600610879,454.5164770241155,453.6865022291524,454.2160122080369
2.0400000000000014,-0.803916834709,0.594208153373,15.6669498952,6.23783143915,6.27932047688,0.0,-0.737365561222,0.387715800814,5.06899972401,-0.145777231451,-0.122756532056,0.0,449.6375781905584,448.11203376707965,449.5582392089272,449.4525905804947
2.1000000000000014,-0.848101882356,0.616689586835,15.9697761322,6.22971145544,6.27388061441,0.0,-0.735025028034,0.361003977192,5.02540083048,-0.155732668154,-0.108709179275,0.0,414.0784589780434,415.2989681368214,415.0030150988141,414.10544369558306
2.1600000000000015,-0.89204175735,0.637352626016,16.271419985,6.220670422,6.26743514463,0.0,-0.729082838173,0.326972918508,5.02936424273,-0.163081378871,-0.113179665153,0.0,430.10143644723627,429.71140219928293,430.4264940245783,429.7793684265691
2.2200000000000015,-0.935488449297,0.655737516267,16.5754993195,6.23023164574,6.26448886898,0.0,-0.718879779641,0.28679732663,5.10630215817,-0.11608512519,-0.135892820619,0.0,454.20871695444873,452.370333356668,451.28834051678115,455.0464440205269
2.2800000000000016,-0.978235332673,0.671787044079,16.8853988036,6.22450807754,6.26068323562,0.0,-0.705609098077,0.247605828708,5.22313638505,-0.105021005731,-0.114220226843,0.0,465.8386637091212,467.51624454412917,465.0394434151604,465.89481804140166
2.3400000000000016,-1.02009750034,0.685285181121,17.2036296252,6.21887768446,6.26255284102,0.0,-0.689980056781,0.201744268637,5.38378269115,-0.0971692756002,-0.0830452886587,0.0,479.7687569624626,482.1216888086125,479.0949877652171,479.68342071661766
2.4000000000000017,-1.06108241,0.696055119669,17.5293799364,6.21585034243,6.25768213857,0.0,-0.675703875808,0.157001790523,5.47411957067,-0.116748707092,-0.0803879478508,0.0,460.08774106464165,460.2928938867964,462.0370385254038,460.4816078520995
2.4600000000000017,-1.10110936631,0.703988205959,17.86188323,6.21258804736,6.26049987513,0.0,-0.6588713839,0.107159294803,5.60864380797,-0.139175839547,-0.111893016043,0.0,475.7742849406935,473.34920610800015,476.10389198335014,474.37165552190424
2.520000000000002,-1.14022763937,0.709018477963,18.2000386672,6.20550581476,6.26004815756,0.0,-0.645058317306,0.0598751592756,5.6628902577,-0.152771958539,-0.140532191098,0.0,453.07104374434783,450.7490255890768,452.5399912270832,451.4251328164418
2.580000000000002,-1.17853337359,0.711240687081,18.5394502178,6.20074327264,6.2537822247,0.0,-0.631255090678,0.0138121488008,5.6508594929,-0.176992478971,-0.12556639636,0.0,431.3636335168596,432.6082851709262,432.0427977921898,429.9698606306102
2.640000000000002,-1.21578996751,0.710269907733,18.8820015919,6.19011602461,6.24839825204,0.0,-0.61010696066,-0.0472333120043,5.76685477768,-0.177473295942,-0.14287449415,0.0,472.38359719412136,471.0320305736449,471.10919936016205,471.0437020206216
2.700000000000002,-1.25186244422,0.705958844297,19.2258526652,6.18257317598,6.24158420914,0.0,-0.591788964562,-0.0970614798375,5.69514769774,-0.198016416364,-0.158651257739,0.0,414.0332504954415,412.6201147873468,413.5492359160895,411.69944444933924
2.760000000000002,-1.28664996088,0.698352633255,19.5670930913,6.17083549164,6.23281030876,0.0,-0.567042830193,-0.157486557159,5.679499667,-0.194900427601,-0.150320065078,0.0,430.81891894098925,431.49911032301793,430.9192219644481,431.1433600458257
2.820000000000002,-1.3196604182,0.686591550224,19.9103512612,6.16262306686,6.22805667008,0.0,-0.532830405467,-0.235288825342,5.76190764851,-0.21657700874,-0.128864670656,0.0,461.3495055037248,463.0224884740176,463.07927318641737,461.33226366601184
2.880000000000002,-1.35050954389,0.669977057023,20.2585718408,6.15071768779,6.22035088437,0.0,-0.494732537856,-0.31966466153,5.84483995243,-0.206282704685,-0.132204064953,0.0,463.1066843132433,462.8291550674189,463.639282255803,464.40482831789893
2.940000000000002,-1.37939426099,0.64905479328,20.604402456,6.13901079155,6.21360322574,0.0,-0.467601601449,-0.378594080713,5.68351712927,-0.198436928275,-0.121421918087,0.0,382.8457951231591,383.85257511873385,382.33306830655556,383.0320289950872
3.000000000000002,-1.40602859799,0.623343446706,20.948045044,6.12783321897,6.20792616473,0.0,-0.419653220512,-0.479480051143,5.77056796405,-0.209065923063,-0.108678781084,0.0,463.68362368552124,464.67214071255484,465.91409523736695,465.0441850342584
3.0600000000000023,-1.42961665252,0.591238640187,21.2975606008,6.11530735361,6.20257697151,0.0,-0.366086753474,-0.591865251381,5.87910799653,-0.212168447247,-0.0979620029045,0.0,472.053807300932,472.8712679124887,473.1940769404288,472.91458528847846
